,0
towerFaceB_Scaled_CPR,0.003030303
towerEndStrength_DAVE,0.003030303
position4_C_Drawbridge_CPR,0.003030303
foulCount_DPR,0.003030303
foulPoints_CPR,0.003030303
teleopBouldersLow_OAVE,0.003030303
towerFaceB_Challenged_OPR,0.003030303
teleopScalePoints_OAVE,0.003030303
position5_A_Portcullis_OPR,0.003030303
teleopBouldersLow_DPR,0.003030303
position5_D_RockWall_DPR,0.003030303
position5_D_RockWall_DAVE,0.003030303
position4crossings_CPR,0.003030303
teleopTowerCaptured_DAVE,0.003030303
position4_D_RockWall_DPR,0.003030303
position5_C_SallyPort_OPR,0.003030303
position4_B_Ramparts_DPR,0.003030303
towerFaceB_None_OAVE,0.0015151515
teleopBouldersHigh_OPR,0.0015151515
position3crossings_OPR,0.0015151515
position4_B_Moat_CPR,0.0015151515
position1crossings_DPR,0.0015151515
towerEndStrength_OPR,0.0015151515
position3crossings_DPR,0.0015151515
towerFaceA_Challenged_DAVE,0.0015151515
position4_A_ChevalDeFrise_DAVE,0.0015151515
position4_D_RoughTerrain_OAVE,0.0015151515
foulPoints_DPR,0.0015151515
autoReachPoints_DPR,0.0015151515
towerFaceC_Challenged_OAVE,0.0015151515
foulCount_OPR,0.0015151515
position5_D_RoughTerrain_CPR,0.0015151515
position5_D_RoughTerrain_OAVE,0.0015151515
towerFaceA_Scaled_CPR,0.0015151515
towerFaceB_Scaled_DAVE,0.0015151515
towerFaceC_None_CPR,0.0015151515
teleopChallengePoints_DPR,0.0015151515
teleopCrossingPoints_OPR,0.0015151515
position5_B_Ramparts_CPR,0.0015151515
position5_A_ChevalDeFrise_DAVE,0.0015151515
position4_D_RockWall_DAVE,0.0015151515
position5_C_SallyPort_CPR,0.0015151515
position5_D_RockWall_OAVE,0.0015151515
towerFaceC_Challenged_CPR,0.0015151515
position4_A_Portcullis_DAVE,0.0015151515
towerFaceB_None_DAVE,0.0015151515
towerFaceC_Scaled_CPR,0.0015151515
teleopScalePoints_DPR,0.0015151515
position5crossings_OPR,0.0015151515
Auto_None_a,0.0015151515
position2_D_RoughTerrain_OPR,0.0015151515
autoCrossingPoints_DAVE,0.0015151515
autoReachPoints_CPR,0.0015151515
position4_B_Moat_OPR,0.0015151515
position4_A_ChevalDeFrise_DPR,0.0015151515
position4_B_Moat_DPR,0.0015151515
position4_A_Portcullis_DPR,0.0015151515
autoReachPoints_DAVE,0.0015151515
teleopCrossingPoints_CPR,0.0015151515
teleopChallengePoints_OAVE,0.0015151515
position5_B_Ramparts_OPR,0.0015151515
towerFaceA_Challenged_DPR,0.0015151515
foulCount_OAVE,0.0015151515
position5_D_RoughTerrain_OPR,0.0015151515
position4_A_ChevalDeFrise_OAVE,0.0015151515
foulCount_DAVE,0.0015151515
techFoulCount_CPR,0.0015151515
position5_A_ChevalDeFrise_DPR,0.0015151515
position5_C_Drawbridge_DPR,0.0015151515
position5crossings_CPR,0.0015151515
position5_D_RoughTerrain_DPR,0.0015151515
towerFaceA_None_OPR,0.0015151515
position4_B_Ramparts_OPR,0.0015151515
position3_B_Moat_CPR,0.0015151515
autoBoulderPoints_CPR,0.0015151515
position2_A_ChevalDeFrise_DPR,0.0015151515
towerFaceC_Scaled_DPR,0.0015151515
position2_C_Drawbridge_DPR,0.0015151515
Scale/Challenge_a,0.0015151515
position2_C_SallyPort_DPR,0.0015151515
position3_C_SallyPort_CPR,0.0015151515
CCWM,0.0015151515
position3_A_Portcullis_OAVE,0.0015151515
position2crossings_OAVE,0.0015151515
position2_C_Drawbridge_DAVE,0.0015151515
position2_C_SallyPort_DAVE,0.0015151515
autoBouldersHigh_CPR,0.0015151515
breachPoints_DPR,0.0
capturePoints_DPR,0.0
towerFaceA_Scaled_OPR,0.0
position2crossings_OPR,0.0
towerFaceA_Both_OPR,0.0
capturePoints_OPR,0.0
position1crossings_OPR,0.0
towerFaceB_None_OPR,0.0
towerFaceC_Scaled_OPR,0.0
breachPoints_OPR,0.0
towerFaceC_Challenged_DPR,0.0
towerFaceC_Challenged_OPR,0.0
towerFaceB_Both_DPR,0.0
towerFaceA_Both_DPR,0.0
towerFaceC_Both_OPR,0.0
towerFaceB_Both_OPR,0.0
position5_D_RockWall_OPR,0.0
position5_C_SallyPort_DPR,0.0
position3_A_Portcullis_DPR,0.0
position2_B_Ramparts_DPR,0.0
position2_D_RoughTerrain_DPR,0.0
towerEndStrength_DPR,0.0
position3_A_ChevalDeFrise_OPR,0.0
position3_C_Drawbridge_OPR,0.0
position3_B_Moat_OPR,0.0
position3_D_RoughTerrain_OPR,0.0
position3_D_RockWall_OPR,0.0
position3_A_ChevalDeFrise_DPR,0.0
teleopPoints_OPR,0.0
position3_C_Drawbridge_DPR,0.0
position3_B_Moat_DPR,0.0
position3_D_RoughTerrain_DPR,0.0
position4crossings_OPR,0.0
position3_C_SallyPort_DPR,0.0
position3_D_RockWall_DPR,0.0
position4_C_Drawbridge_OPR,0.0
position4_D_RoughTerrain_DPR,0.0
position4_C_SallyPort_DPR,0.0
position5_C_Drawbridge_OPR,0.0
teleopBoulderPoints_DPR,0.0
position5_B_Moat_OPR,0.0
techFoulCount_OPR,0.0
position5_B_Ramparts_DPR,0.0
position5_B_Moat_DPR,0.0
position5_A_Portcullis_DPR,0.0
position3_C_SallyPort_OPR,0.0
position5_B_Ramparts_DAVE,0.0
autoBouldersLow_OPR,0.0
teleopPoints_OAVE,0.0
position2_A_ChevalDeFrise_CPR,0.0
towerEndStrength_OAVE,0.0
teleopTowerCaptured_OAVE,0.0
teleopScalePoints_DAVE,0.0
teleopScalePoints_CPR,0.0
teleopPoints_CPR,0.0
teleopCrossingPoints_DAVE,0.0
autoBouldersHigh_DPR,0.0
teleopCrossingPoints_OAVE,0.0
teleopChallengePoints_DAVE,0.0
teleopBouldersLow_CPR,0.0
teleopBouldersHigh_DAVE,0.0
teleopBouldersHigh_CPR,0.0
teleopBoulderPoints_DAVE,0.0
position2_B_Ramparts_OAVE,0.0
position2_B_Ramparts_CPR,0.0
position2_C_Drawbridge_OAVE,0.0
position2_C_Drawbridge_CPR,0.0
position2_B_Moat_OAVE,0.0
position2_B_Moat_CPR,0.0
position2_A_Portcullis_OAVE,0.0
position2_D_RoughTerrain_OAVE,0.0
position2_C_SallyPort_OAVE,0.0
position2_C_SallyPort_CPR,0.0
position2_D_RockWall_OAVE,0.0
position2_D_RockWall_CPR,0.0
position2_A_ChevalDeFrise_DAVE,0.0
position2_B_Ramparts_DAVE,0.0
position2_B_Moat_DAVE,0.0
position2_A_Portcullis_DAVE,0.0
position2_D_RoughTerrain_DAVE,0.0
teleopBoulderPoints_CPR,0.0
teleopBoulderPoints_OAVE,0.0
techFoulCount_DAVE,0.0
breachPoints_DAVE,0.0
Auto_Crossed_a,0.0
Defense_a,0.0
OAVE,0.0
CPR,0.0
autoBoulderPoints_OAVE,0.0
autoBoulderPoints_DAVE,0.0
autoBouldersHigh_OAVE,0.0
autoBouldersHigh_DAVE,0.0
autoBouldersLow_OAVE,0.0
autoBouldersLow_CPR,0.0
autoBouldersLow_DAVE,0.0
autoCrossingPoints_OAVE,0.0
breachPoints_OAVE,0.0
breachPoints_CPR,0.0
capturePoints_OAVE,0.0
techFoulCount_OAVE,0.0
capturePoints_CPR,0.0
capturePoints_DAVE,0.0
foulCount_CPR,0.0
foulPoints_OAVE,0.0
foulPoints_DAVE,0.0
position1crossings_DAVE,0.0
position2crossings_CPR,0.0
position2crossings_DAVE,0.0
position3crossings_OAVE,0.0
position3crossings_DAVE,0.0
position4crossings_OAVE,0.0
position5crossings_OAVE,0.0
position5crossings_DAVE,0.0
tba_rpEarned_OAVE,0.0
position3_A_ChevalDeFrise_OAVE,0.0
position3_A_ChevalDeFrise_CPR,0.0
position3_C_Drawbridge_OAVE,0.0
towerFaceB_None_CPR,0.0
position5_C_Drawbridge_DAVE,0.0
position5_B_Moat_DAVE,0.0
position5_A_Portcullis_DAVE,0.0
position5_D_RoughTerrain_DAVE,0.0
position5_C_SallyPort_DAVE,0.0
towerFaceA_None_OAVE,0.0
towerFaceA_None_CPR,0.0
towerFaceA_Challenged_OAVE,0.0
towerFaceA_Scaled_OAVE,0.0
towerFaceA_Both_OAVE,0.0
towerFaceA_Both_CPR,0.0
towerFaceA_None_DAVE,0.0
towerFaceA_Scaled_DAVE,0.0
towerFaceA_Both_DAVE,0.0
towerFaceB_Challenged_OAVE,0.0
position5_C_SallyPort_OAVE,0.0
towerFaceB_Challenged_CPR,0.0
towerFaceB_Scaled_OAVE,0.0
towerFaceB_Both_OAVE,0.0
towerFaceB_Both_CPR,0.0
towerFaceB_Challenged_DAVE,0.0
towerFaceB_Both_DAVE,0.0
towerFaceC_None_OAVE,0.0
towerFaceC_Scaled_OAVE,0.0
towerFaceC_Both_OAVE,0.0
towerFaceC_Both_CPR,0.0
towerFaceC_Challenged_DAVE,0.0
towerFaceC_Scaled_DAVE,0.0
towerFaceC_Both_DAVE,0.0
autoBoulderPoints_DPR,0.0
position5_D_RockWall_CPR,0.0
position5_A_Portcullis_OAVE,0.0
position3_C_Drawbridge_CPR,0.0
position4_C_Drawbridge_OAVE,0.0
position3_B_Moat_OAVE,0.0
position3_C_SallyPort_OAVE,0.0
position3_D_RockWall_OAVE,0.0
position3_D_RockWall_CPR,0.0
position3_A_ChevalDeFrise_DAVE,0.0
position3_B_Ramparts_DAVE,0.0
position3_C_Drawbridge_DAVE,0.0
position3_B_Moat_DAVE,0.0
position3_A_Portcullis_DAVE,0.0
position3_D_RoughTerrain_DAVE,0.0
position3_C_SallyPort_DAVE,0.0
position3_D_RockWall_DAVE,0.0
position4_A_ChevalDeFrise_CPR,0.0
position4_B_Ramparts_OAVE,0.0
position4_B_Moat_OAVE,0.0
position5_B_Moat_CPR,0.0
position4_A_Portcullis_OAVE,0.0
position4_C_SallyPort_OAVE,0.0
position4_D_RockWall_OAVE,0.0
position4_D_RockWall_CPR,0.0
position4_B_Ramparts_DAVE,0.0
position4_C_Drawbridge_DAVE,0.0
position4_B_Moat_DAVE,0.0
position4_D_RoughTerrain_DAVE,0.0
position5_A_ChevalDeFrise_OAVE,0.0
position5_A_ChevalDeFrise_CPR,0.0
position5_B_Ramparts_OAVE,0.0
position5_C_Drawbridge_OAVE,0.0
position5_C_Drawbridge_CPR,0.0
position5_B_Moat_OAVE,0.0
towerFaceC_Both_DPR,0.0
